basin,model,dataset,regime,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
809310,gru[nse],camels_aus,temporal,0.5459009307831297,0.8329173175922058,0.4025982479019059,0.8524590163934426,-0.36730927953930287,0.8524590163934426,0.4154844818430737,0.8378378378378378,0.3361691514106117,0.853625170998632,0.22525234338395755,,0.7198429362990821,0.6139002775973369,-0.28701638680907604,3652,37,0.5739320920043811,0.07,6,0.66,6,0.2631375244043183,0.26672197683673754,0.5744002457210028,0.0,0.6515249072349132,0.3001115251416657,0.3789995338807748,0.5654069246230831,0.5227756687427443,-34.64118566668163,2.364401930338573,0.5903177896396881,0.3343403786428324,13747.348899544253,143.9685872598164,-48.44033826275778,-6.411465079571092e+17,-76.34930581739495,-52.20511181162452,0.0,37866830825.805664,33.41154163422913
912101A,gru[nse],camels_aus,temporal,0.23902459351477126,0.22067285782411844,0.2576381377865416,0.24458173449414192,0.036075400119194335,0.22021431094936103,0.3135003983922127,0.26022083957887254,0.2645055311464257,0.2169665179742151,0.04064851381638169,0.4056811330962973,0.22303005428284473,-0.006589058024612149,0.01835173569065282,3652,37,0.0,0.24,6,0.08,6,0.8892676443906374,0.8993531186674385,0.9183281733594162,0.39564455748638633,0.6258189421770756,0.6555091903811026,0.5317215085874836,0.5919333300282306,0.6459128403009646,-10.504731665529366,0.7678393169989032,0.6117034067445795,0.44920738681599603,55.57470153551376,44.60601085656888,-29.53877518861259,-1516.7428612592798,34.57890198238116,-42.202843253001596,-23.770269090517864,-11.454375599005118,20.303443855972187
912105A,gru[nse],camels_aus,temporal,0.38832063998620875,0.33623414905061705,0.497709962171885,0.44635467200355994,-0.4231911708964248,0.39061890152302403,0.3121332711057831,0.6235338497517469,0.4256952120667739,0.3462757598703057,,0.1968378621619936,0.34238563122121735,-0.17548368159207745,0.0520864909355917,3652,37,0.0,0.12,6,0.06,6,0.7805747714390265,0.7882995396682392,0.7454754812674151,0.594320580370446,0.721691114070026,0.25894560502233555,0.5472407882628801,0.6277106421358457,0.35923255752305705,-33.42593076560572,0.5310556124501671,0.5275498895175452,0.42845727719527826,71.71653490651522,68.4771262442436,-21.987760721192803,-783.9779248276577,34.03607914917303,-33.79824119440706,-65.32128286982099,-45.92926689851352,1.180407377572065
915011A,gru[nse],camels_aus,temporal,0.5382077009112975,0.6871960986546647,0.3190487975085939,0.6010928961748634,-0.25800293790297835,0.6010928961748634,0.3233005006404799,0.5135135135135135,0.3452147915682166,0.6238030095759234,0.17764841574299753,,0.6648233156642623,0.3571714416820746,-0.14898839774336714,3652,37,0.33378970427163196,0.15,6,0.14,6,0.56111801346959,0.5677134209512754,0.7096338419492491,0.0,0.7027351090203358,0.3396105539421669,0.7314800059182197,0.7843256271599263,0.584223993509378,-14.12512059532957,0.5585962307538671,0.5452200390481482,0.4120392775864883,2641.4317052276883,132.96466313285248,-21.78593325385101,-1.542924232537679e+17,-67.83752008758407,-30.762861630213454,0.0,0.0,12.484622914153354
917107A,gru[nse],camels_aus,temporal,0.3652990954461829,0.5995524339511243,0.2618097562983565,0.796416557759905,-0.13686185305763007,0.7636296725140034,0.2638280389218461,0.6756756756756757,0.3226379187575169,0.7194097100951207,,0.5494985737697904,0.47007128084587557,-0.1228453219326362,-0.23425333850494146,3652,37,0.046823658269441404,0.61,6,0.07,6,0.6793302222631589,0.68800288911884,0.9355607927816904,0.27154609237104,0.6386296244257501,0.5459497650117857,0.7489973258596669,0.7144232643393219,0.6458965594152939,-16.226033608406812,0.72591763760844,0.601140894944147,0.4828351834687812,394.8744114275642,94.01425616917524,-8.908344839002828,5.473072595361116,-10.263193579342762,-23.6879818432923,-99.99999977714512,-33.65965448969479,-7.340474456122476
919003A,gru[nse],camels_aus,temporal,0.31368704871966735,0.5570018079406475,0.32477787904406336,0.9248971103932772,-0.3106219759472344,0.9055938198806827,0.3599272275121189,1.0,0.3071611843474597,0.6698489311398901,,0.9091918771861026,0.396975783490408,-0.023475996186068382,-0.24331475922098011,3652,37,0.017524644030668127,0.06,6,0.06,6,0.7608251951090701,0.7647075848841935,0.5152485873493181,0.1299159374437303,0.668194600652736,0.781105748503895,0.41342774143368355,0.5884375287132446,0.5548023284965795,-38.89813687443701,1.8381843891670036,0.5760255197013966,0.5157618923106969,1249.0754347963225,79.39515669808178,-44.32417353632639,-8.433591522598254,-25.139905607193537,-47.879433742648644,125.30133129565837,78.71397155236586,5.69398387185821
919201A,gru[nse],camels_aus,temporal,0.3330768721364805,0.7298935394387649,0.3522427708111353,0.9781420765027322,-0.2839140901156191,0.9781420765027322,0.4042512477617398,1.0,0.33763226177749633,0.9753917580842081,0.5442730993374476,,0.48506789959109586,0.312395168884122,-0.3968166673022844,3652,37,0.17113910186199344,0.27,6,0.19,6,0.6240581870730658,0.6299401486673177,0.7406860311247148,0.0,0.49250226412081355,0.714023009716937,0.3778562846764324,0.523589686377186,0.6529584802079602,-29.084179794270863,2.997364310207415,0.7123887533356955,0.392539376371389,3415.991512758823,97.01357991821912,-41.72909769777175,-192.2678854303922,-44.42050388227579,-58.30956191967331,1099652051925.6592,1992857456207.2754,14.841976099334817
919309A,gru[nse],camels_aus,temporal,0.26192101623905295,0.6817762615508223,0.22699744381083842,0.7814207650273224,-0.21533882513200867,0.7814207650273224,0.28200864645195145,0.8108108108108109,0.19272750527345417,0.8769398490779277,0.471249314779352,,0.45059083098717295,0.3393071491631119,-0.4198552453117693,3652,37,0.10898138006571742,0.53,6,0.06,6,0.4774515572594076,0.47887214884660834,0.4699810773802609,0.0,0.7881880676128136,0.8534206267995761,0.5654458669196194,0.7092327292194183,0.7177639479793353,-24.574161060167736,1.1222357996214873,0.46023030363850065,0.6157688994497872,3290.741267805187,90.1181661974347,-37.94303972579525,-111.10330634813408,-39.40352903518712,-43.31086053634903,321078300476.0742,707513093948.3643,8.897932185341396
922101B,gru[nse],camels_aus,temporal,0.24044652486378246,0.5529656104779214,0.193955627907546,0.994535519125683,-0.12897717952696836,0.994535519125683,0.20059510388161114,0.972972972972973,0.24563901060174154,0.7904017744946136,0.9188827872430572,,0.3416200517574361,0.08106807554021411,-0.3125190856141389,3652,37,0.09802847754654984,0.08,6,0.12,6,0.708594152283309,0.7163393632414012,0.8800469864661153,0.0,0.7747857650852277,0.7825105782380625,0.7332850337743182,0.807922133514099,0.8166589943727132,-13.593156801275411,2.655377810251501,0.47456741872443403,0.6164317677755932,335.0716280827429,68.3240103514873,-16.588288097675928,-58.63813535625247,-6.60299822377917,-25.545711111985806,3508037179708.4814,24409.75743821796,-1.3811188785454125
925001A,gru[nse],camels_aus,temporal,0.23873390106820366,0.5283294381454589,0.28602568457276123,0.7956223965367675,-0.27490344936968836,-0.714425710893947,0.3605148847934127,0.8132064845002229,0.2132718832423441,0.6986904115794516,,,0.34305329570491305,-0.2591454129649067,-0.28959553707725516,3652,37,0.0,0.06,6,0.11,6,0.7567916470362721,0.7533221769751696,0.4479735548751357,0.5013739274801753,0.7442685570429708,0.8423477357007045,0.5647677967305818,0.6918474798665053,0.7038988020632652,-28.96722207250243,1.3765529079257097,0.5056989647577196,0.6364782702461897,51.3516426298368,68.61065914098245,-32.57937976422085,-572.8803651673621,-0.9077173865317018,-47.07667697370532,-99.99999999633856,-99.99999999685978,6.047032473544375
926002A,gru[nse],camels_aus,temporal,0.13726513117338587,0.14621328587184812,0.1310253648833899,0.10932875098590504,-0.02669482439684678,-0.09229722929249982,0.1578119967207008,0.06581881992618557,0.1290723353839073,0.1528888722547186,0.07890775572169506,,0.14552521119530704,-0.08404081582179465,-0.008948154698462246,3652,37,0.0,0.14,6,0.11,6,0.6726721837788269,0.6771284445914765,0.9800626784039952,0.4742786171668887,0.7404498275344915,0.8745796118682565,0.8043788954186679,0.8167176531935805,0.9294547534532942,1.2580774742120227,1.2501995516979738,0.5094606682222962,0.7223246635385372,26.706691529911097,29.10504223906138,13.774650031792868,-42.86516731659657,19.391861940121707,-7.154338915168784,-31.868458275921462,-27.05494474122283,-1.2950473929073028
A0020101,gru[nse],camels_aus,temporal,0.4453887881179304,0.6890743185526557,0.3434108753917697,0.6994535519125683,-0.3137121026298446,0.6994535519125683,0.4534481716482272,0.7297297297297297,0.32333863514389355,0.6757865937072504,0.11861834330114898,,0.5905531905071479,0.39260420241720395,-0.24368553043472524,3652,37,0.3828039430449069,0.09,6,0.39,6,0.4667664369400525,0.46680776535722424,0.657320665479429,0.0,0.5708758922336863,0.5197707970053237,0.49267550038454355,0.5705558454820514,0.6587029836027207,-14.198310754965046,0.07732840939684096,0.6550756504147546,0.30885711499620294,25733.002308358573,118.11063810142957,-48.17958748938302,-3.269033049583972e+17,-71.33521976778498,-62.700892347615905,0.0,0.0,13.044317925810226
A0030501,gru[nse],camels_aus,temporal,0.4632125593737982,0.393754039431189,0.2318616810814176,0.24043715846994534,-0.07269720251899063,0.24043715846994534,0.3079631143048701,0.2972972972972973,0.3519714465984072,0.2216142270861833,0.06814178128566552,,0.4876301758266847,0.20096509368136636,0.06945851994260921,3652,37,0.3313253012048193,0.06,6,0.34,6,0.6018682286980156,0.6046988461313739,0.9540607760010525,0.0,0.5274930509463713,0.4077711350399579,0.4605194095305959,0.34897525273862995,0.5277301994561192,31.408912168619224,0.055318036980426595,0.6873914089175314,0.0659317805543349,56413.93713146358,97.5260351653369,-34.524755479067146,-0.0,13.5209339232778,-53.10504303871481,0.0,0.0,10.345716742593083
A2390519,gru[nse],camels_aus,temporal,0.6333540223596252,0.7579859265658923,0.20832647030239163,0.7213114754098361,0.09712008293391362,0.7213114754098361,0.13491562611760208,0.7027027027027027,0.5841799407818336,0.7400820793433652,0.02640813994782625,,0.7375529275340157,0.6837718704340137,-0.12463190420626702,3652,37,0.7491785323110625,0.06,6,0.65,6,0.1461930099077657,0.15650821971901224,0.7516391452583043,0.0,0.8037206947287705,-1.978281380578201,0.1950419389269511,0.06478130883069677,-0.027971347397439672,79.64814672807925,0.039323773329293044,0.44303420327467885,-0.07643396386776757,3963.6944062206794,147.5105855068031,1.945403645894782,-2.4949225470774573e+17,-54.523125404272655,-10.299663232070891,0.0,0.0,12.644649897364735
A2390523,gru[nse],camels_aus,temporal,0.44814544586212934,0.6530998039978776,0.15655181637423995,0.5846994535519126,0.13293952972692494,0.5846994535519126,0.0807663231201976,0.4864864864864865,0.3376892416926276,0.639280067173182,,,0.59055238859398,0.30988183426197824,-0.20495435813574825,3652,37,0.16237677984665935,0.06,6,0.17,6,0.6574748101369322,0.6652308035675425,0.5784897862298464,0.0,-0.5142166617371129,-0.3669582566966396,-0.5625572918823143,-0.4902396279867425,-0.5048384887722965,142.00746552531223,0.04020887544850129,1.2305351119480958,-0.58920619644025,666.6217717370693,118.11047771879595,40.534136863676224,-12.605661900070281,5.37070398532738,1.8286741572428309,0.0,0.0,-12.149897618448684
A2390531,gru[nse],camels_aus,temporal,0.5876602787003355,0.5523086522988218,0.4125927872490818,0.5300546448087432,-0.3481479934225645,0.5300546448087432,0.5039095631827526,0.43243243243243246,0.6517364883322024,0.5499316005471956,0.13358872587818404,,0.5778804416678094,0.4865061115941074,0.03535162640151379,3652,37,0.8559693318729463,0.08,6,0.22,6,0.10813636343525515,0.10945346983102261,0.711471321292894,0.0,0.4973670033881209,-2.249254098063031,0.45206074111514005,0.4632890268751946,0.24572180971872493,-2.412603257549951,0.0611190151557765,0.7089661463087493,-0.19130549297479282,6943234.876232865,115.57608833356187,-50.123334195006635,-0.0,917889001979272.0,-62.882996980722154,0.0,0.0,3.593998288382919
A5030502,gru[nse],camels_aus,temporal,0.14492476521311967,0.4511990974029457,0.11868638927421431,0.7431693989071039,-0.006973500263520595,0.7431693989071039,0.11279453443097696,0.7837837837837838,0.12134207801460319,0.6199162887736527,0.05472066004689268,,0.26267372532011884,0.1442773916777842,-0.306274332189826,3652,37,0.05914567360350493,0.6,6,0.08,6,0.8178089264427169,0.8274061660145766,0.9734868807079641,0.11115067981887013,0.8702257574573418,0.8563690050079651,0.886433406540625,0.8440893257365745,0.8904749623440273,8.084694676180787,0.2838833815440053,0.3602419222448413,0.7132122144617477,123.63763875062807,52.53474506402382,-5.039669291111573,-20.432176940869883,-15.735467613953318,-9.45275937671471,271803140640.2588,168.00488621764976,-0.9230967325341856
A5040517,gru[nse],camels_aus,temporal,0.3498411122798681,0.37806005261348047,0.3197640968381184,0.4253305804094215,-0.2219854955036022,0.41493531182121063,0.1777941015726034,0.5085876371972912,0.3575015348258752,0.38362294325668206,0.8662159003261412,,0.36330957195673447,0.024749865488274212,-0.028218940333612386,3652,37,0.0,0.5,6,0.06,6,0.9370210489677697,0.9481577614792442,0.8648046900206794,0.38417431681221503,-0.8966125215651406,-3.7514418579907245,-0.09980083605353052,0.02854486562122216,-0.22744051234887896,82.85836762317462,0.5259646426171598,1.3771755594567965,-0.33970086922602705,166.20099523626598,72.66191439134681,99.61062316816287,-617.1594414886077,162283017626201.06,-20.08266596070181,-53.80740854621416,-63.85913581370991,-10.659281838867205
A5040523,gru[nse],camels_aus,temporal,0.1631746629371213,0.46669923294355353,0.14009228901502815,0.91699343947674,-0.07155407675596409,0.91699343947674,0.17849525943370398,0.9993417512229633,0.13826459021979892,0.6438338770178633,0.19333631544568608,,0.26822116105585275,0.21182431200690294,-0.30352457000643224,3652,37,0.0052026286966046,0.7,6,0.06,6,0.5901916527915322,0.5992366219264362,0.9477308853926207,0.0,0.8458392651393285,0.6487362095203912,0.7641447189644768,0.7203914445402119,0.8484947314580039,6.378252452301476,0.43881364601963,0.3926330791727456,0.6551441409199528,2280.316203568887,53.64423221117058,-15.681017609149377,-15.157857308874634,-8.745395459671188,-25.68492111821902,646.336963470424,273.95133378118265,9.817727919410093
A5050517,gru[nse],camels_aus,temporal,0.4923165739855024,0.4551999053195923,0.3949025566777118,0.36065573770491804,-0.24594193850072033,0.36065573770491804,0.21781257712520025,0.2702702702702703,0.34843555949308086,0.35567715458276333,0.11806062803202108,,0.5192133703955384,0.09470374382412888,0.03711666866591007,3652,37,0.3491237677984666,0.06,6,0.17,6,0.5819480139935348,0.5855148077614432,0.9474570567462759,0.0,0.634278924799571,0.4334404081133696,0.6198159368589962,0.5410073471089363,0.6225298830201687,16.14219185251843,0.3225777946929373,0.6047487703174177,0.1724414887578264,859.1227578067491,103.84267407910774,-13.493566100742779,-0.0,10.555844619110124,-27.759888279419737,0.0,0.0,2.6548828573322916
A5130501,gru[nse],camels_aus,temporal,0.2676726557561766,0.5368742648698716,0.23545571765974693,0.5737704918032787,-0.1397866188281853,0.5737704918032787,0.309279558023186,0.5675675675675675,0.17250285161836537,0.5786593707250342,0.3948774967770021,,0.4049778065146136,0.19366819043894776,-0.26920160911369495,3652,37,0.2505476451259584,0.25,6,0.12,6,0.6886087907970545,0.6977835893980021,0.9719390349265279,0.0,0.7423671172369145,0.655935518551988,0.8269696758372488,0.8007196053722023,0.8366681572158786,4.931651616437718,0.2073343136067536,0.5075754946439844,0.5386634589769288,608.4368440625682,80.99556130292281,-9.498127900349504,-285.26596032273517,-31.60992873791273,-30.09879474263366,0.0,0.0,2.4362917108723745
G0010005,gru[nse],camels_aus,temporal,0.8365447849065266,0.9038342828240964,0.7396031253133943,0.9617486338797814,-0.6716826067751205,0.9617486338797814,0.27886761610596833,0.972972972972973,0.8721298945138066,0.9316005471956225,0.9690681709192155,,0.8699705559209209,0.027462372004493547,-0.06728949791756977,3652,37,0.4252464403066813,0.06,6,0.06,6,0.18279473973999874,0.19006662844806016,0.39758841673945583,0.0,-0.16708272668641588,-0.2420336700890342,0.0699459089605945,-1.1327521011879655,-0.2813293541982884,-71.60102434762224,0.6378024053599924,1.0803160309309567,0.010139203545136866,2047.6507888924214,173.99411118418394,39.09051979527459,-7.119703691553792e+17,-82.45424269815098,-39.19467214524472,0.0,141090154647.82715,-27.732320876626783
G0050115,gru[nse],camels_aus,temporal,0.7816216751792489,0.8127697312621823,0.6836963349357688,0.7978142076502732,0.5939999363132619,0.7978142076502732,0.3063883833823302,0.7297297297297297,0.8059048280345358,0.8317373461012312,0.013026014488555199,,0.8039749258743828,0.799480281584153,-0.031148056082933473,3652,37,0.9759036144578314,0.07,6,0.18,6,0.017870813652627236,0.026115548342268084,0.35741627305254475,0.0,0.5222506323286433,-14.814834576828115,-0.06582174946132002,-0.19422019545537594,-0.31892817443096555,90.66473554232579,0.14687515202959997,0.6911941606172297,-0.8690096834234637,41752.5161694098,160.79498517487656,-11.444959086748984,-2.8191357053748893e+17,203401889104399.03,-38.769333094065395,0.0,0.0,102.31781126760474
G0060005,gru[nse],camels_aus,temporal,0.5633059859101222,0.5232899694487069,0.5332329203858529,0.5737704918032787,-0.4657484525250695,0.5737704918032787,0.34144823838184907,0.5675675675675675,0.6446602919878003,0.5253077975376197,0.28321260682126753,,0.5293665589931769,0.35972857007169157,0.04001601646141528,3652,37,0.8721248630887185,0.06,6,0.08,6,0.06501129761077934,0.07401510178948051,0.44829513773848745,0.0,-2.254380741547821,-0.4390821092469961,-0.16733397828198804,0.14465555786653528,0.22936899602514138,25.69957346357107,0.333480290112789,1.8039902276752557,-0.45010962230290263,84.50335563450317,105.87331179863537,96.0539887280542,-0.0,992158699078683.0,20.38940738255226,0.0,0.0,-36.61808987484641
G8110004,gru[nse],camels_aus,temporal,0.47516992322321766,0.6528848475176079,0.2471129055908392,0.677103375222998,-0.11580248059042167,-0.3154324872901791,0.19967441772080066,0.9445758494853915,0.3748800830664615,0.6003770734289784,,,0.586598524890197,-0.49893913736930284,-0.17771492429439023,3652,37,0.0,0.55,6,0.21,6,0.5313164542582575,0.5277844785671308,0.8710451468642748,0.8733455744822333,0.695637328280228,-0.5597770110573532,0.703251180572825,0.6804907224698449,0.5596067991480744,-22.587610809835304,1.0721101119113643,0.5516907392006614,0.4688562452932522,114.77070639908322,117.31970497803923,-5.2415733130279385,-2.7207892428015095,79.45226149281184,-15.976433232849024,-99.9999999973261,-99.9999999973261,-22.278125654635602
G8110016,gru[nse],camels_aus,temporal,0.5006513834369781,0.8246359712163501,0.3410283939772518,0.8633879781420765,-0.279091740851187,0.8633879781420765,0.3777022307807492,0.8378378378378378,0.29587648047367215,0.8399452804377565,0.29445449309687394,,0.6941284731565808,0.5713843739653278,-0.323984587779372,3652,37,0.47343921139101863,0.22,6,0.47,6,0.28904424753354563,0.294926431189938,0.7358410292851283,0.0,0.6033171085726636,0.26283152635646734,0.37822762172353674,0.559910128470712,0.5155930705199474,-34.52709306941714,1.4723987682259359,0.6298276680389139,0.3892864598596033,5975.59627759254,138.82569463131617,-47.41912378459779,-6.629212578115439e+17,-82.19542922151074,-52.57198545659061,0.0,81437826156.61621,34.41226884301044
G8140001,gru[nse],camels_aus,temporal,0.21601285198275963,0.34247816263460545,0.15231405282018076,0.41387472829803185,-0.10592596335108734,-0.13080957693281783,0.21936042497391384,0.5020062282999295,0.18253658790386457,0.41364955780407375,,,0.2703441171195368,-0.1306190397271045,-0.12646531065184582,3652,37,0.0,0.23,6,0.06,6,0.8928219609398576,0.8903215904817264,0.8576540348316947,0.9937473821742829,0.7863813365129075,0.8982531499666139,0.7600815836999594,0.8247323105965438,0.8427218840758799,-12.639056708107047,1.0089500605853485,0.4621889910924885,0.6743261139767169,52.27260313697991,54.068823423907496,-18.04556962832715,-834.028356222799,-11.841234270504776,-33.65226843782105,-75.07083593935711,-41.53822708550177,4.053431126108498
G8140040,gru[nse],camels_aus,temporal,0.19872292777008688,0.29165368835097255,0.10827879504065949,0.3226034043277569,-0.08784168302879905,-0.3158771833977721,0.1782752191890283,0.2201923813940691,0.1447102401378531,0.30901237701802925,,,0.25335061817328125,-0.19887977815384122,-0.09293076058088567,3652,37,0.0,0.06,6,0.07,6,0.5381461726771952,0.5420045916472853,0.8407493670762906,0.2107518478251777,0.9005503442982691,0.7941210671054896,0.8428742776819802,0.8822927399633296,0.8549075126223286,-10.74302336860716,0.40601981413707344,0.31535639473733673,0.7294163188672653,40.678889827036684,50.670123634656484,-14.295212635454126,-2823.3734536507322,37.48623875752357,-30.041170168614613,-65.78293260623725,-55.58302111977192,1.415104711984158
G8140161,gru[nse],camels_aus,temporal,0.4615037182224845,0.5454633208191185,0.5386118809805625,0.5758922182903643,-0.5164939419101192,-0.33560295857926314,0.6531568116909694,0.6517770987321491,0.41499334874347543,0.5537135657912192,,,0.49844986391455814,-0.38193438580981154,-0.08395960259663404,3652,37,0.0,0.07,6,0.14,6,0.6657713188936202,0.6613978026974204,0.3679972562552476,0.844049715842117,0.10211610542225324,0.37300040455998107,0.3419451369509625,0.20398646181364277,0.522443090351878,-41.19711482638485,3.3176384016015446,0.9475673562221034,0.2985728256539498,108.82555300770751,99.68997278291161,-21.3222611945247,-224.48975774125827,14.720404288287522,-63.1237147939898,-99.99999999720751,-98.71898801889645,-21.5773371563092
G8150018,gru[nse],camels_aus,temporal,0.29840462179539556,0.6411979498464222,0.18365464295364925,0.6721311475409836,-0.13916339356807694,0.6721311475409836,0.22701031559087753,0.6486486486486487,0.19463495578448087,0.7058823529411765,0.5661941843693359,,0.4804923635871309,0.30963079203988497,-0.34279332805102664,3652,37,0.4879518072289157,0.16,6,0.24,6,0.4577604269151886,0.4645557247875876,0.7506616361030695,0.0,0.8241162933260069,0.8305992319906634,0.7584399765605668,0.8233609409461986,0.7943030243671886,-15.251903089781774,2.9130958831065024,0.4193849146953107,0.641733244907045,239.79628317582905,96.09847271742616,-18.033850385933142,-4.90413053367196e+17,-69.89037071916924,-22.774930792349444,0.0,0.0,-0.2539191117112205
G8170002,gru[nse],camels_aus,temporal,0.283913222718258,0.5271544780560967,0.2735540207964545,0.796866470220781,-0.2525808316837376,-0.7468866912343406,0.2654368132911897,0.6644901925935395,0.23023877804046008,0.6000011151447355,,,0.3874415207024014,-0.27632478082227946,-0.24324125533783875,3652,37,0.0,0.63,6,0.07,6,0.7599151929208261,0.7613967145057338,0.6226403522616596,0.4698204240131636,0.8036089082081652,0.8129560599629844,0.6106887813265036,0.7199380750246547,0.7086068468351429,-26.827444285890074,2.723623229914567,0.443160345464071,0.6057602834389816,59.77401909254452,77.48830414048022,-30.51494553869962,-162.9100891136967,8.082257894762277,-34.81728928607182,-99.99999999545986,-99.99999999635702,10.656202303002559
G8190001,gru[nse],camels_aus,temporal,0.6292479148282872,0.7812719289534357,0.2702998869963957,0.8633879781420765,-0.23038019377795804,0.8633879781420765,0.43934142612545796,0.8918918918918919,0.6349145420427886,0.8796169630642955,0.9207529225722946,,0.7043687716053613,0.0702057323382594,-0.15202401412514843,3652,37,0.27656078860898137,0.07,6,0.32,6,0.40870939950194923,0.41402907012567963,0.7456897125942235,0.0,0.48019907904950976,0.018080265791290073,0.4667848594726435,0.4916453800427031,0.23340466870005916,-37.01052177129538,4.3384683538556885,0.7209722053938628,0.13362092118377666,386.84781783932334,140.87375432107203,-27.467505476806096,-1077.3764095627844,-42.40741590252758,-52.199875525554624,0.0,359515547752.3805,-13.287502913738866
G8200045,gru[nse],camels_aus,temporal,0.388820538121699,0.44167956146212994,0.21997912521969457,0.5117250985463931,-0.1676383392413234,-0.4566265578317788,0.3187435012629221,0.7058167197315435,0.2402039570254317,0.33417438329383264,,,0.4518451725798262,-0.17386961170910983,-0.052859023340430966,3652,37,0.0,0.15,6,0.09,6,0.8636550051922495,0.864263942983055,0.8621652074234305,0.5125888162984454,0.4461046671242309,-0.4001864604431997,0.5496847918178973,0.45580430886670154,0.46339733779420744,27.842233093834597,2.5067484549431804,0.7442414479695209,0.09108766657387912,302.92239830763526,90.36903451596521,-20.764770425376977,-539.9562104892614,396.8837561302639,-45.76277271943893,-99.99999999719456,-96.66166098022659,9.441853565484019
G8210010,gru[nse],camels_aus,temporal,0.3999296360779231,0.446343288941395,0.43522859947679604,0.48538474758391814,-0.39236273013250483,0.008418549248140695,0.5458023983202379,0.593534141886955,0.3655027545095561,0.4577245912984864,,0.04739786062951256,0.41598744188919184,-0.1642711888145884,-0.04641365286347193,3652,37,0.0,0.37,6,0.06,6,0.8617040033183833,0.8553407327631456,0.647226941510454,0.9468717961619844,0.3107230452438111,0.5435612118245705,0.4138504858084665,0.49616177447187093,0.6711628600386065,-22.032014474302493,4.749673912508331,0.8302270501231508,0.3175170715833182,275.5996902243289,83.19748837783845,-35.55739510072256,-344.8148686310546,5.338817343126454,-66.72724920081673,-99.9999999908166,-74.26717432818944,14.078735290261225
G9030124,gru[nse],camels_aus,temporal,0.7379702531795886,0.9891428114366417,0.39138699077703465,0.9979542059199381,0.014159640920707865,0.7465880857013591,0.25300471877274033,0.9987473330384831,0.5529225360060076,0.998635873417713,0.04631683301780304,,0.9049713228722208,0.5259719194163484,-0.2511725582570531,3652,37,0.0,0.08,6,0.71,6,0.6613429468580595,0.669965540931038,0.9447811468591768,0.6001426978181226,0.3564554481270985,-0.5034474417012949,0.3174739629195438,0.21572039459566694,0.1985495461210527,60.049041120722215,0.8113786129386557,0.8022122860396127,-0.2675330250058674,424516.81203685584,180.99426457444403,11.272438543227246,-4.9382006695024486e+17,-74.08928880514077,-34.870895236975414,-99.99998035363778,-99.99998035363778,37.816152310455095
G9030250,gru[nse],camels_aus,temporal,0.3184319931336733,0.5625126556395997,0.39438758589536815,0.7022048301774191,-0.3828407580472026,-0.4273181480471284,0.41606566230563063,0.61665558480912,0.29860839874481687,0.6904288974796444,,,0.41432461995655734,-0.19332537729922902,-0.24408066250592642,3652,37,0.0,0.06,6,0.14,6,0.883293618192279,0.8755512604903014,0.5357244204415521,0.8508815940263139,0.5748254353244076,0.7572978693345387,0.5167342872913343,0.6370994634004883,0.6980751800042806,-26.860449950898815,0.5233338180013443,0.652054111769562,0.4675673874256252,83.09414689167573,82.86492399131136,-33.5306169486325,7.257102848306486,23.18291582962159,-55.76235401707931,-99.99999997517959,-99.99999998011869,2.0574771846355375
G9070142,gru[nse],camels_aus,temporal,0.4368389024732352,0.6459220926185384,0.3015631625450518,0.5191256830601093,-0.13842629553880892,0.5191256830601093,0.28914850793998265,0.4864864864864865,0.3524123855203456,0.7197055055839374,,0.5852321265446334,0.5646106233325607,-0.08408975003618761,-0.2090831901453032,3652,37,0.09830230010952902,0.3,6,0.1,6,0.8589512387609929,0.868329958853224,0.9370434019926617,0.0,0.6919271616533371,0.6711174226630356,0.8065166345413683,0.8224750894675225,0.6959773328367612,-6.811528079106229,0.9736065496486171,0.5550430959363993,0.4335222402658825,419.68002292396386,112.92212466651208,-8.413491151552718,66.59395893560261,1.9990015797468697,-27.96827107510064,0.0,-99.99999535316003,4.876218975197274
102101A,hbv[kge],camels_aus,temporal,0.6199018181679334,0.943998286587056,0.38968399328750053,0.9859719499368333,-0.30148656726491385,0.019492530937483994,0.4080338036202864,1.0,0.44166709106227425,0.9826077283005835,,0.05114121802212559,0.8103249382988156,-0.6496049361073432,-0.32409646841912254,3652,37,0.025191675794085433,0.16,6,0.16,6,0.47445299000759916,0.48060552891816255,0.8131903149151452,0.7209450796256133,0.3887511192555714,0.10393404375001458,0.47559440239939,0.5517778628591704,0.7287529470945197,-18.152969741073584,7.104860008382462,0.781824072758334,0.19887402529320408,108.96690921397581,162.0649876597631,-31.09848195708856,94.69029214367391,265.37614835523254,-57.77018559201827,-99.99948171446722,-99.99953583454011,-26.528423003026475
