basin,run,branch,L,L_mode,alpha,pointwise_width,simultaneous_width,maxt_c
613002,aus_lstm_nse_s0,up,30,fixed,0.01,0.10398421943677172,0.147853883168061,2.579538449932676
613002,aus_lstm_nse_s0,up,30,fixed,0.05,0.09445702355377336,0.1286659477463366,2.579538449932676
613002,aus_lstm_nse_s0,up,30,fixed,0.2,0.08748605238061924,0.11778257202132852,2.579538449932676
613002,aus_lstm_nse_s0,up,30,fixed,1.0,0.14667227072082023,0.19499671004603042,2.579538449932676
613002,aus_lstm_nse_s0,lo,30,fixed,0.01,0.0,5.16220399759959e-12,2.5811558910138066
613002,aus_lstm_nse_s0,lo,30,fixed,0.05,0.0,0.0007608291034706394,2.5811558910138066
613002,aus_lstm_nse_s0,lo,30,fixed,0.2,0.18050269842124322,0.2579153815365799,2.5811558910138066
613002,aus_lstm_nse_s0,lo,30,fixed,1.0,0.14667227072082156,0.1951189783105418,2.5811558910138066
613002,aus_lstm_nse_s0,up,60,fixed,0.01,0.11406725493088368,0.1583127343406116,2.6177468327679283
613002,aus_lstm_nse_s0,up,60,fixed,0.05,0.1062203043412502,0.14814823715851982,2.6177468327679283
613002,aus_lstm_nse_s0,up,60,fixed,0.2,0.10633776927343382,0.14068241228837092,2.6177468327679283
613002,aus_lstm_nse_s0,up,60,fixed,1.0,0.1877871714589937,0.24546602205786577,2.6177468327679283
613002,aus_lstm_nse_s0,lo,60,fixed,0.01,0.0,5.3194115778865125e-12,2.6597242371822394
613002,aus_lstm_nse_s0,lo,60,fixed,0.05,0.0,0.0058737361243199615,2.6597242371822394
613002,aus_lstm_nse_s0,lo,60,fixed,0.2,0.22555091253323456,0.334749530446106,2.6597242371822394
613002,aus_lstm_nse_s0,lo,60,fixed,1.0,0.18778717145899293,0.24940224169106884,2.6597242371822394
613002,aus_lstm_nse_s0,up,90,fixed,0.01,0.11737584272406124,0.16167858926973927,2.5836559050275647
613002,aus_lstm_nse_s0,up,90,fixed,0.05,0.1136906659320311,0.155366076502131,2.5836559050275647
613002,aus_lstm_nse_s0,up,90,fixed,0.2,0.11119810022679692,0.148101723796706,2.5836559050275647
613002,aus_lstm_nse_s0,up,90,fixed,1.0,0.21259310127505598,0.2776525232001982,2.5836559050275647
613002,aus_lstm_nse_s0,lo,90,fixed,0.01,0.0,5.345057729755354e-12,2.6725372265322895
613002,aus_lstm_nse_s0,lo,90,fixed,0.05,0.00021291415769342237,0.013189603756541657,2.6725372265322895
613002,aus_lstm_nse_s0,lo,90,fixed,0.2,0.25196110953033823,0.3712752503683351,2.6725372265322895
613002,aus_lstm_nse_s0,lo,90,fixed,1.0,0.21259310127505526,0.2872041523986276,2.6725372265322895
613002,aus_lstm_nse_s0,up,30,adaptive,0.01,0.10398421943677172,0.147853883168061,2.579538449932676
613002,aus_lstm_nse_s0,up,30,adaptive,0.05,0.09445702355377336,0.1286659477463366,2.579538449932676
613002,aus_lstm_nse_s0,up,30,adaptive,0.2,0.08748605238061924,0.11778257202132852,2.579538449932676
613002,aus_lstm_nse_s0,up,30,adaptive,1.0,0.14667227072082023,0.19499671004603042,2.579538449932676
613002,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.0,5.16220399759959e-12,2.5811558910138066
613002,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.0,0.0007608291034706394,2.5811558910138066
613002,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.18050269842124322,0.2579153815365799,2.5811558910138066
613002,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.14667227072082156,0.1951189783105418,2.5811558910138066
305202,aus_lstm_nse_s0,up,15,fixed,0.01,0.08742133818418504,0.12809657565150612,2.8200074007116966
305202,aus_lstm_nse_s0,up,15,fixed,0.05,0.05176417696112856,0.07377105093364927,2.8200074007116966
305202,aus_lstm_nse_s0,up,15,fixed,0.2,0.04588225836575563,0.06576011193571452,2.8200074007116966
305202,aus_lstm_nse_s0,up,15,fixed,1.0,0.0825917026147428,0.12062237876812054,2.8200074007116966
305202,aus_lstm_nse_s0,lo,15,fixed,0.01,0.29729729729729726,0.4171343149790614,2.669370758196832
305202,aus_lstm_nse_s0,lo,15,fixed,0.05,0.13556245191557026,0.18999442097969976,2.669370758196832
305202,aus_lstm_nse_s0,lo,15,fixed,0.2,0.08656363465526762,0.11774446783991044,2.669370758196832
305202,aus_lstm_nse_s0,lo,15,fixed,1.0,0.0825917026147433,0.11417908002174193,2.669370758196832
305202,aus_lstm_nse_s0,up,30,fixed,0.01,0.0864436592092262,0.12307088810223343,2.81008647205839
305202,aus_lstm_nse_s0,up,30,fixed,0.05,0.054872566961525954,0.07912136491286592,2.81008647205839
305202,aus_lstm_nse_s0,up,30,fixed,0.2,0.05316862530949218,0.0760518677590496,2.81008647205839
305202,aus_lstm_nse_s0,up,30,fixed,1.0,0.10296490562026828,0.1524128660911398,2.81008647205839
305202,aus_lstm_nse_s0,lo,30,fixed,0.01,0.29797297297297287,0.4327190960460192,2.6576498335286067
305202,aus_lstm_nse_s0,lo,30,fixed,0.05,0.14508932479570735,0.19632699664363717,2.6576498335286067
305202,aus_lstm_nse_s0,lo,30,fixed,0.2,0.09461723963756208,0.12831328106234974,2.6576498335286067
305202,aus_lstm_nse_s0,lo,30,fixed,1.0,0.10296490562026811,0.14414504045422893,2.6576498335286067
305202,aus_lstm_nse_s0,up,60,fixed,0.01,0.08922441468974705,0.12339626302657325,2.7433867325462047
305202,aus_lstm_nse_s0,up,60,fixed,0.05,0.05906748257508185,0.0828051310953612,2.7433867325462047
305202,aus_lstm_nse_s0,up,60,fixed,0.2,0.05528852321238223,0.08060967468109448,2.7433867325462047
305202,aus_lstm_nse_s0,up,60,fixed,1.0,0.12363519066311979,0.17159809179882402,2.7433867325462047
305202,aus_lstm_nse_s0,lo,60,fixed,0.01,0.29729729729729726,0.4224276801335882,2.6634312072485713
305202,aus_lstm_nse_s0,lo,60,fixed,0.05,0.14330686095862555,0.19695292509726348,2.6634312072485713
305202,aus_lstm_nse_s0,lo,60,fixed,0.2,0.10604717367557026,0.1437584895659494,2.6634312072485713
305202,aus_lstm_nse_s0,lo,60,fixed,1.0,0.1236351906631219,0.16659689550116946,2.6634312072485713
305202,aus_lstm_nse_s0,up,90,fixed,0.01,0.08842038352634692,0.12200919394897532,2.7836896860245393
305202,aus_lstm_nse_s0,up,90,fixed,0.05,0.06088523210863045,0.08451110420479391,2.7836896860245393
305202,aus_lstm_nse_s0,up,90,fixed,0.2,0.0602338314165104,0.08627921090479751,2.7836896860245393
305202,aus_lstm_nse_s0,up,90,fixed,1.0,0.1295658193847854,0.18718834718842903,2.7836896860245393
305202,aus_lstm_nse_s0,lo,90,fixed,0.01,0.32432432432432434,0.4447395856351748,2.703952048676994
305202,aus_lstm_nse_s0,lo,90,fixed,0.05,0.1420906397161481,0.20055919952158763,2.703952048676994
305202,aus_lstm_nse_s0,lo,90,fixed,0.2,0.10793139861334144,0.15077495339449554,2.703952048676994
305202,aus_lstm_nse_s0,lo,90,fixed,1.0,0.12956581938478579,0.18182641456399462,2.703952048676994
305202,aus_lstm_nse_s0,up,30,adaptive,0.01,0.0864436592092262,0.12307088810223343,2.81008647205839
305202,aus_lstm_nse_s0,up,30,adaptive,0.05,0.054872566961525954,0.07912136491286592,2.81008647205839
305202,aus_lstm_nse_s0,up,30,adaptive,0.2,0.05316862530949218,0.0760518677590496,2.81008647205839
305202,aus_lstm_nse_s0,up,30,adaptive,1.0,0.10296490562026828,0.1524128660911398,2.81008647205839
305202,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.29797297297297287,0.4327190960460192,2.6576498335286067
305202,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.14508932479570735,0.19632699664363717,2.6576498335286067
305202,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.09461723963756208,0.12831328106234974,2.6576498335286067
305202,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.10296490562026811,0.14414504045422893,2.6576498335286067
102101A,aus_lstm_nse_s0,up,15,fixed,0.01,0.2080811130076461,0.31268760058598755,2.9379711636943884
102101A,aus_lstm_nse_s0,up,15,fixed,0.05,0.1353896203134755,0.2045154480455519,2.9379711636943884
102101A,aus_lstm_nse_s0,up,15,fixed,0.2,0.058144554710054586,0.0857048926129739,2.9379711636943884
102101A,aus_lstm_nse_s0,up,15,fixed,1.0,0.08075582166724049,0.12248009158153139,2.9379711636943884
102101A,aus_lstm_nse_s0,lo,15,fixed,0.01,2.5943341655731977e-05,0.0029889623593407633,2.6195118937812474
102101A,aus_lstm_nse_s0,lo,15,fixed,0.05,0.05665230191803805,0.08323032507827288,2.6195118937812474
102101A,aus_lstm_nse_s0,lo,15,fixed,0.2,0.24806990639379056,0.34282333584532365,2.6195118937812474
102101A,aus_lstm_nse_s0,lo,15,fixed,1.0,0.0807558216672401,0.10920395020003926,2.6195118937812474
102101A,aus_lstm_nse_s0,up,30,fixed,0.01,0.2169957551540157,0.3277565967499337,2.9551880456574353
102101A,aus_lstm_nse_s0,up,30,fixed,0.05,0.1449305374028914,0.22380873410634794,2.9551880456574353
102101A,aus_lstm_nse_s0,up,30,fixed,0.2,0.0650090521597381,0.09739660146647222,2.9551880456574353
102101A,aus_lstm_nse_s0,up,30,fixed,1.0,0.09577351851890792,0.14544047859125353,2.9551880456574353
102101A,aus_lstm_nse_s0,lo,30,fixed,0.01,0.0002283026648592923,0.0026637436573427875,2.715853189501617
102101A,aus_lstm_nse_s0,lo,30,fixed,0.05,0.0715399028485254,0.10681677746411056,2.715853189501617
102101A,aus_lstm_nse_s0,lo,30,fixed,0.2,0.3049547787192487,0.42528229039697596,2.715853189501617
102101A,aus_lstm_nse_s0,lo,30,fixed,1.0,0.09577351851890858,0.13366154084344184,2.715853189501617
102101A,aus_lstm_nse_s0,up,60,fixed,0.01,0.22223712559604697,0.3359034362565967,3.0088512787634647
102101A,aus_lstm_nse_s0,up,60,fixed,0.05,0.1470182732691314,0.22971617374268372,3.0088512787634647
102101A,aus_lstm_nse_s0,up,60,fixed,0.2,0.06833524405555177,0.10101839329322335,3.0088512787634647
102101A,aus_lstm_nse_s0,up,60,fixed,1.0,0.10509015153324491,0.1609095837115796,3.0088512787634647
102101A,aus_lstm_nse_s0,lo,60,fixed,0.01,0.000647585835708786,0.009171850371708423,2.652549923734734
102101A,aus_lstm_nse_s0,lo,60,fixed,0.05,0.09473879425187737,0.13658665845120022,2.652549923734734
102101A,aus_lstm_nse_s0,lo,60,fixed,0.2,0.3466300026012463,0.46750470340471084,2.652549923734734
102101A,aus_lstm_nse_s0,lo,60,fixed,1.0,0.10509015153324514,0.1418550351806498,2.652549923734734
102101A,aus_lstm_nse_s0,up,90,fixed,0.01,0.21796207812001478,0.3523956994737391,3.0698540948897644
102101A,aus_lstm_nse_s0,up,90,fixed,0.05,0.14740666759855348,0.24676989300722119,3.0698540948897644
102101A,aus_lstm_nse_s0,up,90,fixed,0.2,0.07174116250005894,0.11002507518143423,3.0698540948897644
102101A,aus_lstm_nse_s0,up,90,fixed,1.0,0.0939820370848648,0.15044687299556003,3.0698540948897644
102101A,aus_lstm_nse_s0,lo,90,fixed,0.01,0.0002852155612900198,0.005321461811389483,2.5639396271258894
102101A,aus_lstm_nse_s0,lo,90,fixed,0.05,0.07746389557239719,0.10656046861838298,2.5639396271258894
102101A,aus_lstm_nse_s0,lo,90,fixed,0.2,0.3028311657149604,0.41433405829082526,2.5639396271258894
102101A,aus_lstm_nse_s0,lo,90,fixed,1.0,0.09398203708486608,0.1256531051728501,2.5639396271258894
102101A,aus_lstm_nse_s0,up,30,adaptive,0.01,0.2169957551540157,0.3277565967499337,2.9551880456574353
102101A,aus_lstm_nse_s0,up,30,adaptive,0.05,0.1449305374028914,0.22380873410634794,2.9551880456574353
102101A,aus_lstm_nse_s0,up,30,adaptive,0.2,0.0650090521597381,0.09739660146647222,2.9551880456574353
102101A,aus_lstm_nse_s0,up,30,adaptive,1.0,0.09577351851890792,0.14544047859125353,2.9551880456574353
102101A,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.0002283026648592923,0.0026637436573427875,2.715853189501617
102101A,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.0715399028485254,0.10681677746411056,2.715853189501617
102101A,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.3049547787192487,0.42528229039697596,2.715853189501617
102101A,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.09577351851890858,0.13366154084344184,2.715853189501617
116006B,aus_lstm_nse_s0,up,15,fixed,0.01,0.13243864315836015,0.19970486420428052,2.9043367879948607
116006B,aus_lstm_nse_s0,up,15,fixed,0.05,0.06885690919005197,0.10231377839321551,2.9043367879948607
116006B,aus_lstm_nse_s0,up,15,fixed,0.2,0.06482048576789637,0.09583577498514145,2.9043367879948607
116006B,aus_lstm_nse_s0,up,15,fixed,1.0,0.07310188803514278,0.11063105237389914,2.9043367879948607
116006B,aus_lstm_nse_s0,lo,15,fixed,0.01,0.26898639122961154,0.37453373585570815,2.7039768669646964
116006B,aus_lstm_nse_s0,lo,15,fixed,0.05,0.2698109009295394,0.36329507715461595,2.7039768669646964
116006B,aus_lstm_nse_s0,lo,15,fixed,0.2,0.19047072243329016,0.2638921553540183,2.7039768669646964
116006B,aus_lstm_nse_s0,lo,15,fixed,1.0,0.07310188803514367,0.10299900742348511,2.7039768669646964
116006B,aus_lstm_nse_s0,up,30,fixed,0.01,0.12939917142141574,0.18032560624312216,2.8172081392767674
116006B,aus_lstm_nse_s0,up,30,fixed,0.05,0.0748499554181386,0.10509066431576711,2.8172081392767674
116006B,aus_lstm_nse_s0,up,30,fixed,0.2,0.07504004885336002,0.11143500508081788,2.8172081392767674
116006B,aus_lstm_nse_s0,up,30,fixed,1.0,0.0946956176844087,0.13523745858022973,2.8172081392767674
116006B,aus_lstm_nse_s0,lo,30,fixed,0.01,0.2734399378739275,0.3952684594211564,2.713078103008512
116006B,aus_lstm_nse_s0,lo,30,fixed,0.05,0.28877965796818256,0.39375217175891297,2.713078103008512
116006B,aus_lstm_nse_s0,lo,30,fixed,0.2,0.22440806896834348,0.306863900944369,2.713078103008512
116006B,aus_lstm_nse_s0,lo,30,fixed,1.0,0.09469561768440787,0.13023879296143737,2.713078103008512
116006B,aus_lstm_nse_s0,up,60,fixed,0.01,0.12030425475384562,0.16688286069810399,2.814034873675157
116006B,aus_lstm_nse_s0,up,60,fixed,0.05,0.07129311364183119,0.1040824540487682,2.814034873675157
116006B,aus_lstm_nse_s0,up,60,fixed,0.2,0.08644800222520799,0.12760585612959024,2.814034873675157
116006B,aus_lstm_nse_s0,up,60,fixed,1.0,0.10800528886715582,0.15733702227951693,2.814034873675157
116006B,aus_lstm_nse_s0,lo,60,fixed,0.01,0.29268529273601673,0.4090226436156037,2.644910560357973
116006B,aus_lstm_nse_s0,lo,60,fixed,0.05,0.30390457511272506,0.39938971434731063,2.644910560357973
116006B,aus_lstm_nse_s0,lo,60,fixed,0.2,0.25207001281604047,0.34175082704101634,2.644910560357973
116006B,aus_lstm_nse_s0,lo,60,fixed,1.0,0.10800528886715705,0.14788102153790572,2.644910560357973
116006B,aus_lstm_nse_s0,up,90,fixed,0.01,0.11545405156257085,0.15875366606628738,2.7900714950045447
116006B,aus_lstm_nse_s0,up,90,fixed,0.05,0.07294483079450317,0.10331586607487081,2.7900714950045447
116006B,aus_lstm_nse_s0,up,90,fixed,0.2,0.08852063030316526,0.1280858268389055,2.7900714950045447
116006B,aus_lstm_nse_s0,up,90,fixed,1.0,0.10814728154951808,0.15743586898795314,2.7900714950045447
116006B,aus_lstm_nse_s0,lo,90,fixed,0.01,0.2618873079387799,0.41134498115635565,2.656759918228262
116006B,aus_lstm_nse_s0,lo,90,fixed,0.05,0.305493907769038,0.3968306976101752,2.656759918228262
116006B,aus_lstm_nse_s0,lo,90,fixed,0.2,0.24250187405110152,0.34099609469248976,2.656759918228262
116006B,aus_lstm_nse_s0,lo,90,fixed,1.0,0.10814728154951697,0.14991347252839826,2.656759918228262
116006B,aus_lstm_nse_s0,up,30,adaptive,0.01,0.12939917142141574,0.18032560624312216,2.8172081392767674
116006B,aus_lstm_nse_s0,up,30,adaptive,0.05,0.0748499554181386,0.10509066431576711,2.8172081392767674
116006B,aus_lstm_nse_s0,up,30,adaptive,0.2,0.07504004885336002,0.11143500508081788,2.8172081392767674
116006B,aus_lstm_nse_s0,up,30,adaptive,1.0,0.0946956176844087,0.13523745858022973,2.8172081392767674
116006B,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.2734399378739275,0.3952684594211564,2.713078103008512
116006B,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.28877965796818256,0.39375217175891297,2.713078103008512
116006B,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.22440806896834348,0.306863900944369,2.713078103008512
116006B,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.09469561768440787,0.13023879296143737,2.713078103008512
G9070142,aus_lstm_nse_s0,up,15,fixed,0.01,0.17496144075557388,0.2516111969423245,2.769718527130999
G9070142,aus_lstm_nse_s0,up,15,fixed,0.05,0.1261547615433803,0.1762595435098835,2.769718527130999
G9070142,aus_lstm_nse_s0,up,15,fixed,0.2,0.14375616413198228,0.20651272495727824,2.769718527130999
G9070142,aus_lstm_nse_s0,up,15,fixed,1.0,0.07781329993780606,0.1117851466075801,2.769718527130999
G9070142,aus_lstm_nse_s0,lo,15,fixed,0.01,0.4054054054054054,0.5360017758596112,2.7892178888119257
G9070142,aus_lstm_nse_s0,lo,15,fixed,0.05,0.25136612021857924,0.3523347535752174,2.7892178888119257
G9070142,aus_lstm_nse_s0,lo,15,fixed,0.2,0.1719733915551187,0.2469856844569207,2.7892178888119257
G9070142,aus_lstm_nse_s0,lo,15,fixed,1.0,0.07781329993780739,0.11257213596513016,2.7892178888119257
G9070142,aus_lstm_nse_s0,up,30,fixed,0.01,0.16939976510723015,0.24127726400908978,2.7894419104654666
G9070142,aus_lstm_nse_s0,up,30,fixed,0.05,0.12467761747057066,0.18362588224864593,2.7894419104654666
G9070142,aus_lstm_nse_s0,up,30,fixed,0.2,0.17590125671242168,0.2571079920268198,2.7894419104654666
G9070142,aus_lstm_nse_s0,up,30,fixed,1.0,0.0966450437716384,0.13933570206044754,2.7894419104654666
G9070142,aus_lstm_nse_s0,lo,30,fixed,0.01,0.4054054054054054,0.5780013832079411,2.7806848680967167
G9070142,aus_lstm_nse_s0,lo,30,fixed,0.05,0.2952147987733256,0.41485285059326915,2.7806848680967167
G9070142,aus_lstm_nse_s0,lo,30,fixed,0.2,0.2022103772899465,0.2872951797296466,2.7806848680967167
G9070142,aus_lstm_nse_s0,lo,30,fixed,1.0,0.09664504377164085,0.13889827812921607,2.7806848680967167
G9070142,aus_lstm_nse_s0,up,60,fixed,0.01,0.15437334516220658,0.2176100957852991,2.6818124599381346
G9070142,aus_lstm_nse_s0,up,60,fixed,0.05,0.12757969180260587,0.1774890917042834,2.6818124599381346
G9070142,aus_lstm_nse_s0,up,60,fixed,0.2,0.18304896417530947,0.26189552413783673,2.6818124599381346
G9070142,aus_lstm_nse_s0,up,60,fixed,1.0,0.10750160002685216,0.14450938942771274,2.6818124599381346
G9070142,aus_lstm_nse_s0,lo,60,fixed,0.01,0.4054054054054054,0.5715488506856788,2.837525890320998
G9070142,aus_lstm_nse_s0,lo,60,fixed,0.05,0.3170175103338064,0.4563092415671687,2.837525890320998
G9070142,aus_lstm_nse_s0,lo,60,fixed,0.2,0.21237804885444822,0.31965227507054106,2.837525890320998
G9070142,aus_lstm_nse_s0,lo,60,fixed,1.0,0.10750160002685472,0.1529000032705785,2.837525890320998
G9070142,aus_lstm_nse_s0,up,90,fixed,0.01,0.15064518163246893,0.2219671893549715,2.8496344454952287
G9070142,aus_lstm_nse_s0,up,90,fixed,0.05,0.12199371170171971,0.17705425168176947,2.8496344454952287
G9070142,aus_lstm_nse_s0,up,90,fixed,0.2,0.18373069945826775,0.274511005426416,2.8496344454952287
G9070142,aus_lstm_nse_s0,up,90,fixed,1.0,0.10404444068472818,0.15245944635456987,2.8496344454952287
G9070142,aus_lstm_nse_s0,lo,90,fixed,0.01,0.4054054054054054,0.6205704747134381,3.039170827777285
G9070142,aus_lstm_nse_s0,lo,90,fixed,0.05,0.3400841172021611,0.487267259712413,3.039170827777285
G9070142,aus_lstm_nse_s0,lo,90,fixed,0.2,0.22309549056426214,0.32520552611426456,3.039170827777285
G9070142,aus_lstm_nse_s0,lo,90,fixed,1.0,0.10404444068473118,0.1625999090909238,3.039170827777285
G9070142,aus_lstm_nse_s0,up,30,adaptive,0.01,0.16939976510723015,0.24127726400908978,2.7894419104654666
G9070142,aus_lstm_nse_s0,up,30,adaptive,0.05,0.12467761747057066,0.18362588224864593,2.7894419104654666
G9070142,aus_lstm_nse_s0,up,30,adaptive,0.2,0.17590125671242168,0.2571079920268198,2.7894419104654666
G9070142,aus_lstm_nse_s0,up,30,adaptive,1.0,0.0966450437716384,0.13933570206044754,2.7894419104654666
G9070142,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.4054054054054054,0.5780013832079411,2.7806848680967167
G9070142,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.2952147987733256,0.41485285059326915,2.7806848680967167
G9070142,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.2022103772899465,0.2872951797296466,2.7806848680967167
G9070142,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.09664504377164085,0.13889827812921607,2.7806848680967167
226222,aus_lstm_nse_s0,up,15,fixed,0.01,0.1621389933952683,0.23002418840002106,2.647274707052186
226222,aus_lstm_nse_s0,up,15,fixed,0.05,0.12786598164410734,0.17769226401023483,2.647274707052186
226222,aus_lstm_nse_s0,up,15,fixed,0.2,0.054965169662524474,0.07369355263659141,2.647274707052186
226222,aus_lstm_nse_s0,up,15,fixed,1.0,0.03348215463775328,0.043376009866494925,2.647274707052186
226222,aus_lstm_nse_s0,lo,15,fixed,0.01,0.13545604558014046,0.18513463917992912,2.5644706857015147
226222,aus_lstm_nse_s0,lo,15,fixed,0.05,0.07938075876135176,0.1040867657348925,2.5644706857015147
226222,aus_lstm_nse_s0,lo,15,fixed,0.2,0.06982913188496587,0.0898371828789033,2.5644706857015147
226222,aus_lstm_nse_s0,lo,15,fixed,1.0,0.03348215463775342,0.042019253033694526,2.5644706857015147
226222,aus_lstm_nse_s0,up,30,fixed,0.01,0.17049614112477032,0.2315443715746543,2.510300304351587
226222,aus_lstm_nse_s0,up,30,fixed,0.05,0.14801071838443347,0.19300155584242432,2.510300304351587
226222,aus_lstm_nse_s0,up,30,fixed,0.2,0.0652069846586533,0.08370288579430694,2.510300304351587
226222,aus_lstm_nse_s0,up,30,fixed,1.0,0.042348310449762505,0.05573853136372953,2.510300304351587
226222,aus_lstm_nse_s0,lo,30,fixed,0.01,0.14290022351198933,0.195530619320333,2.5513602167503895
226222,aus_lstm_nse_s0,lo,30,fixed,0.05,0.09144773066109302,0.11842942508074084,2.5513602167503895
226222,aus_lstm_nse_s0,lo,30,fixed,0.2,0.08591542658332324,0.11558513885429145,2.5513602167503895
226222,aus_lstm_nse_s0,lo,30,fixed,1.0,0.04234831044976209,0.05665022277015813,2.5513602167503895
226222,aus_lstm_nse_s0,up,60,fixed,0.01,0.16938105857688524,0.24876355460615046,2.547248580515019
226222,aus_lstm_nse_s0,up,60,fixed,0.05,0.15028831953852945,0.20786432705978325,2.547248580515019
226222,aus_lstm_nse_s0,up,60,fixed,0.2,0.06951192056949455,0.09169473618060622,2.547248580515019
226222,aus_lstm_nse_s0,up,60,fixed,1.0,0.05551447372655127,0.07209642096128177,2.547248580515019
226222,aus_lstm_nse_s0,lo,60,fixed,0.01,0.16001832989348802,0.21705296725987988,2.556971924050072
226222,aus_lstm_nse_s0,lo,60,fixed,0.05,0.1055450965601783,0.1342003025934333,2.556971924050072
226222,aus_lstm_nse_s0,lo,60,fixed,0.2,0.102006561860157,0.13615472818243657,2.556971924050072
226222,aus_lstm_nse_s0,lo,60,fixed,1.0,0.055514473726550245,0.07237162703029942,2.556971924050072
226222,aus_lstm_nse_s0,up,90,fixed,0.01,0.17710014538085136,0.25005604581219526,2.5596777691949337
226222,aus_lstm_nse_s0,up,90,fixed,0.05,0.154572214016784,0.2112718976392678,2.5596777691949337
226222,aus_lstm_nse_s0,up,90,fixed,0.2,0.06938734065166256,0.09209375723400318,2.5596777691949337
226222,aus_lstm_nse_s0,up,90,fixed,1.0,0.05970934639000447,0.07852731267966462,2.5596777691949337
226222,aus_lstm_nse_s0,lo,90,fixed,0.01,0.16239084207335258,0.2218093275719723,2.6258557203803883
226222,aus_lstm_nse_s0,lo,90,fixed,0.05,0.09951608291572478,0.1346919655700931,2.6258557203803883
226222,aus_lstm_nse_s0,lo,90,fixed,0.2,0.10253166507281863,0.14483249740350734,2.6258557203803883
226222,aus_lstm_nse_s0,lo,90,fixed,1.0,0.059709346390005025,0.08055755911450158,2.6258557203803883
226222,aus_lstm_nse_s0,up,30,adaptive,0.01,0.17049614112477032,0.2315443715746543,2.510300304351587
226222,aus_lstm_nse_s0,up,30,adaptive,0.05,0.14801071838443347,0.19300155584242432,2.510300304351587
226222,aus_lstm_nse_s0,up,30,adaptive,0.2,0.0652069846586533,0.08370288579430694,2.510300304351587
226222,aus_lstm_nse_s0,up,30,adaptive,1.0,0.042348310449762505,0.05573853136372953,2.510300304351587
226222,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.14290022351198933,0.195530619320333,2.5513602167503895
226222,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.09144773066109302,0.11842942508074084,2.5513602167503895
226222,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.08591542658332324,0.11558513885429145,2.5513602167503895
226222,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.04234831044976209,0.05665022277015813,2.5513602167503895
G8190001,aus_lstm_nse_s0,up,15,fixed,0.01,0.20202344075394657,0.30831228277987277,2.8019832981570687
G8190001,aus_lstm_nse_s0,up,15,fixed,0.05,0.18651639479577922,0.26165485766892727,2.8019832981570687
G8190001,aus_lstm_nse_s0,up,15,fixed,0.2,0.19015657333034897,0.27356885600230546,2.8019832981570687
G8190001,aus_lstm_nse_s0,up,15,fixed,1.0,0.09750036279430829,0.1410773612920666,2.8019832981570687
G8190001,aus_lstm_nse_s0,lo,15,fixed,0.01,0.0,5.331401986552464e-12,2.6657210235797493
G8190001,aus_lstm_nse_s0,lo,15,fixed,0.05,0.0,5.331401986552464e-12,2.6657210235797493
G8190001,aus_lstm_nse_s0,lo,15,fixed,0.2,0.0,0.004313245577567404,2.6657210235797493
G8190001,aus_lstm_nse_s0,lo,15,fixed,1.0,0.09750036279430918,0.13421667723529174,2.6657210235797493
G8190001,aus_lstm_nse_s0,up,30,fixed,0.01,0.22221409948028825,0.3260550600265266,2.882618080154836
G8190001,aus_lstm_nse_s0,up,30,fixed,0.05,0.26157708931594625,0.3555475238281829,2.882618080154836
G8190001,aus_lstm_nse_s0,up,30,fixed,0.2,0.23222004517398814,0.35008646305509245,2.882618080154836
G8190001,aus_lstm_nse_s0,up,30,fixed,1.0,0.1301120208666049,0.19223756246710488,2.882618080154836
G8190001,aus_lstm_nse_s0,lo,30,fixed,0.01,0.0,5.37225819385867e-12,2.6861697141284457
G8190001,aus_lstm_nse_s0,lo,30,fixed,0.05,0.0,5.37225819385867e-12,2.6861697141284457
G8190001,aus_lstm_nse_s0,lo,30,fixed,0.2,0.0028603196083051285,0.015988522153994822,2.6861697141284457
G8190001,aus_lstm_nse_s0,lo,30,fixed,1.0,0.13011202086660356,0.17913670970567286,2.6861697141284457
G8190001,aus_lstm_nse_s0,up,60,fixed,0.01,0.2118053930056225,0.3090065447927158,2.830789226359264
